Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Tipo
87403070,5596,1,179072,32,32,32,32,0,32,32,32,0,15618.8473909936,402142.491282348,16624271,0,87403070,15621.6389633602,402178.379541628,16624271,0,0,0,0,0,0,0,0,0,0,44768,8,64.025211013755,0.0114412457136803,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0057173485796,32,32,0,0,0,0,0,0,5596,179072,1,32,-1,-1,5596,0,6721680.25,7495879.1700597,17599519,1019452,14842610,1413348.79723325,16624271,13409284,2
44715835,2204,1,70528,32,32,32,32,0,32,32,32,0,20288.4913793103,513442.425067465,14324457,0,44715835,20297.7008624602,513558.815228952,14324457,0,0,0,0,0,0,0,0,0,0,17632,8,49.2890270303574,0.0223634423912692,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0145124716553,32,32,0,0,0,0,0,0,2204,70528,1,32,-1,-1,2204,0,330784.666666667,291037.779934725,547558,2,13889858.3333333,564459.352274664,14324457,13251896,2
43227916,2108,1,67456,32,32,32,32,0,32,32,32,0,20506.6015180266,494382.397816115,13256744,0,43207247,20506.524442335,494499.758611703,13256744,0,0,0,0,0,0,0,0,0,0,16864,8,48.7647843120635,0.0231331993890244,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0151730678046,32,32,0,0,0,0,0,0,2108,67456,1,32,-1,-1,2108,0,1311153.66666667,659095.625986346,2051003,786716,13098151.6666667,162760.97721608,13256744,12931520,2
21386,233,1,7456,32,32,32,32,0,32,32,32,0,91.7854077253219,1147.02693139171,17523,0,21380,92.1551724137931,1149.49307557533,17523,0,0,0,0,0,0,0,0,0,0,1864,8,10894.9780230057,46.7595623304966,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.1367521367521,32,32,0,0,0,0,0,0,233,7456,1,32,-1,-1,233,0,0,0,0,0,0,0,0,0,2
80801555,7095,1,227040,32,32,32,32,0,32,32,32,0,11388.5207892883,352775.221276261,17045645,0,80801554,11390.1260219904,352800.062329073,17045645,0,0,0,0,0,0,0,0,0,0,56760,8,87.8077160767512,0.0123759994470403,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0045095828636,32,32,0,0,0,0,0,0,7095,227040,1,32,-1,-1,7095,0,5526303.75,4355384.85494875,10793925,1133645,14674085,1726382.83639773,17045645,13094884,2
71736137,5246,1,167872,32,32,32,32,0,32,32,32,0,13674.4447197865,381188.401979218,15736325,0,71736136,13677.0516682555,381224.698671637,15736325,0,0,0,0,0,0,0,0,0,0,41968,8,73.1291120401423,0.0139399756081095,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0060987230798,32,32,0,0,0,0,0,0,5246,167872,1,32,-1,-1,5246,0,4420574,2201283.98039038,7098501,1933372,13513460.25,1593096.46566582,15736325,12153729,2
104348193,9663,1,309216,32,32,32,32,0,32,32,32,0,10798.7367277243,318766.330268327,15699987,0,104348193,10799.8543779756,318782.808492003,15699987,0,0,0,0,0,0,0,0,0,0,77304,8,92.603424383209,0.00958329963605599,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0033112582781,32,32,0,0,0,0,0,0,9663,309216,1,32,-1,-1,9663,0,6425440.6,6948040.27342371,16386682,271103,13518881,1873993.93668563,15699987,10689384,2
119730297,12995,1,415840,32,32,32,32,0,32,32,32,0,9213.56652558675,309576.925000673,16138849,0,119730290,9214.27505002309,309588.827454389,16138849,0,0,0,0,0,0,0,0,0,0,103960,8,108.535603148132,0.00835210489789397,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0024622960911,32,32,0,0,0,0,0,0,12995,415840,1,32,-1,-1,12995,0,5798173,6180030.61162885,15257230,95902,14156681,1817617.6743969,16138849,10857900,2
104348193,8861,1,283552,32,32,32,32,0,32,32,32,0,11776.1192867622,441599.552655476,34064424,0,104347687,11777.3913092551,441624.459498746,34064424,0,0,0,0,0,0,0,0,0,0,70888,8,84.9176180750921,0.00958329963605599,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0036109230422,32,32,0,0,0,0,0,0,8861,283552,1,32,-1,-1,8861,0,6650121,7395208.47988863,14424100,235883,18399325.25,10491886.4911879,34064424,12286599,2
119729478,7,1,0,0,0,0,0,0,0,0,0,0,17104211.1428571,25140288.315432,66252426,1039103,82643077,13773846.1666667,25792900.8944848,66252426,1039103,0,0,0,0,0,0,0,0,0,0,0,0.0584651342086366,0.00835216202980522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,4916666.5,148518.587000079,5021685,4811648,36632048.3333333,29850147.5212803,66252426,6557318,2
119996606,7708,1,246656,32,32,32,32,0,32,32,32,0,15567.8004670472,411135.041141316,17452731,0,119440183,15497.6233294408,411115.545378578,17452731,0,0,0,0,0,0,0,0,0,0,61664,8,64.2351501174958,0.00833356903444419,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0041509923466,32,32,0,0,0,0,0,0,7708,246656,1,32,-1,-1,7708,0,5589936.16666667,6516626.52889065,15977696,326959,14409047.6666667,1699452.95494164,17452731,12935868,2
119968888,6570,1,210240,32,32,32,32,0,32,32,32,0,18260.104718417,519330.447836833,30121248,0,119968887,18262.8843050692,519369.932357415,30121248,0,0,0,0,0,0,0,0,0,0,52560,8,54.7641985312059,0.00833549444919419,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0048698828184,32,32,0,0,0,0,0,0,6570,210240,1,32,-1,-1,6570,0,8278932.25,5741312.59332297,14861216,2460301,17368717.4,7437623.89081609,30121248,12374557,2
106137982,8832,1,282624,32,32,32,32,0,32,32,32,0,12017.4345561594,359284.02069357,17274014,0,106137982,12018.7953799117,359304.341863653,17274014,0,0,0,0,0,0,0,0,0,0,70656,8,83.2124356764198,0.00942169788002941,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.003622778218,32,32,0,0,0,0,0,0,8832,282624,1,32,-1,-1,8832,0,6396579.4,6356086.28864609,15203263,214361,14800738.6,1915740.4779879,17274014,12432040,2
106453642,4661,1,149152,32,32,32,32,0,32,32,32,0,22839.2280626475,618474.534960789,30725134,0,106453642,22844.1291845494,618540.815047341,30725134,0,0,0,0,0,0,0,0,0,0,37288,8,43.7843169329989,0.00939376033748099,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.006864006864,32,32,0,0,0,0,0,0,4661,149152,1,32,-1,-1,4661,0,6753159.25,7682469.62617826,15086682,130598,19860251.25,7684108.8313634,30725134,13448381,2
112154207,5859,1,187488,32,32,32,32,0,32,32,32,0,19142.2097627581,481620.81286256,19718261,0,112154207,19145.4774667122,481661.861127666,19718261,0,0,0,0,0,0,0,0,0,0,46872,8,52.2405726608187,0.00891629504366252,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0054607508532,32,32,0,0,0,0,0,0,5859,187488,1,32,-1,-1,5859,0,4062806.66666667,5875501.17159766,15755440,11527,14629561.1666667,3240063.82638709,19718261,11037951,2
116246444,14210,1,454720,32,32,32,32,0,32,32,32,0,8180.60830401125,300606.060947483,16808124,0,116171665,8175.9212470969,300616.120264817,16808124,0,0,0,0,0,0,0,0,0,0,113680,8,122.240298378504,0.00860241367899391,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0022517767926,32,32,0,0,0,0,0,0,14210,454720,1,32,-1,-1,14210,0,5042712.16666667,6272830.41338471,16373349,106620,14327226,2513845.94524302,16808124,10434280,2
106234095,9278,1,296896,32,32,32,32,0,32,32,32,0,11450.1072429403,436156.732974976,31631036,0,106234094,11451.3413819123,436180.22609828,31631036,0,0,0,0,0,0,0,0,0,0,74224,8,87.3354265407918,0.009413173802629,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0034486474836,32,32,0,0,0,0,0,0,9278,296896,1,32,-1,-1,9278,0,6993311.5,7683754.19969963,16178788,28991,19565212.25,8314989.31186494,31631036,13633984,2
106452888,7008,1,224256,32,32,32,32,0,32,32,32,0,15190.1952054794,488528.010078524,31035742,0,106390261,15183.4252889967,488562.545053085,31035742,0,0,0,0,0,0,0,0,0,0,56064,8,65.8319387257958,0.00939382687297314,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0045655585676,32,32,0,0,0,0,0,0,7008,224256,1,32,-1,-1,7008,0,7723669.25,5325597.30209945,12913520,1807393,18889552.75,8406658.79380916,31035742,12769097,2
108554036,9320,1,298240,32,32,32,32,0,32,32,32,0,11647.4287553648,357462.989255217,19641748,0,108554030,11648.6779697392,357482.149711033,19641748,0,0,0,0,0,0,0,0,0,0,74560,8,85.8558589198839,0.00921200203003046,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0034331080356,32,32,0,0,0,0,0,0,9320,298240,1,32,-1,-1,9320,0,6440532.2,6706982.86520256,15448946,1,14850098.2,3132576.3634647,19641748,11244041,2
106387696,9377,1,300064,32,32,32,32,0,32,32,32,0,11345.6005118908,352997.757189521,17026538,0,106387237,11346.7616254266,353016.565327074,17026538,0,0,0,0,0,0,0,0,0,0,75016,8,88.1398916656678,0.00939958319992192,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0034122414161,32,32,0,0,0,0,0,0,9377,300064,1,32,-1,-1,9377,0,7719882.5,7549622.41825402,16462063,62637,15033741.6,1711670.0957554,17026538,12880539,2
106408112,7796,1,249472,32,32,32,32,0,32,32,32,0,13649.0651616213,491828.489285538,34510860,0,106408112,13650.8161642078,491860.015710075,34510860,0,0,0,0,0,0,0,0,0,0,62368,8,73.2650909171286,0.0093977797482207,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.004104142619,32,32,0,0,0,0,0,0,7796,249472,1,32,-1,-1,7796,0,7100249,7714803.98834466,15912909,102047,19501779,10509555.0944358,34510860,11544591,2
107276931,10186,1,325952,32,32,32,32,0,32,32,32,0,10531.8015904182,393380.99999151,30237804,0,107276931,10532.835640648,393400.299351628,30237804,0,0,0,0,0,0,0,0,0,0,81488,8,94.9505164348894,0.00932166860739146,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0031412584667,32,32,0,0,0,0,0,0,10186,325952,1,32,-1,-1,10186,0,8182380.25,5949222.5964832,15474283,2105170,18249276.75,8515232.47611281,30237804,11254546,2
107644027,9244,1,295808,32,32,32,32,0,32,32,32,0,11644.7454565123,558097.938678915,50536917,0,107632282,11644.7346099751,558128.131430737,50536917,0,0,0,0,0,0,0,0,0,0,73952,8,85.8756426866119,0.00928987913096191,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0034613304489,32,32,0,0,0,0,0,0,9244,295808,1,32,-1,-1,9244,0,10619225.3333333,5581745.78057137,15754835,4678733,24813674.3333333,22292400.3008815,50536917,11123077,2
6,1,1,32,32,32,32,32,0,32,32,32,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,166666.666666667,166666.666666667,32,32,32,0,0,0,0,0,0,0,0,0,0,1,48,32,32,0,0,0,0,0,0,1,32,1,32,-1,-1,1,0,0,0,0,0,0,0,0,0,2
65102627,3640,1,116480,32,32,32,32,0,32,32,32,0,17885.3370879121,462603.185184726,14890004,0,65102615,17890.2486946963,462666.665220868,14890004,0,0,0,0,0,0,0,0,0,0,29120,8,55.9117222719753,0.0153603632615317,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0087887942873,32,32,0,0,0,0,0,0,3640,116480,1,32,-1,-1,3640,0,2387120.75,2437996.45313556,5478496,131151,13818262.5,1653918.27269881,14890004,11362254,2
79546697,3008,1,96256,32,32,32,32,0,32,32,32,0,26445.0455452128,866368.628218562,42687847,0,79546697,26453.8400399069,866512.588505294,42687847,0,0,0,0,0,0,0,0,0,0,24064,8,37.8142665056225,0.0125712322159649,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0106347623795,32,32,0,0,0,0,0,0,3008,96256,1,32,-1,-1,3008,0,2536440,1529845.18178899,3730833,812081,23940437.6666667,16323719.8900692,42687847,12874157,2
1501468,1222,1,39104,32,32,32,32,0,32,32,32,0,1228.69721767594,14815.6620776016,395367,0,1501468,1229.70352170352,14821.6910475961,395367,0,0,0,0,0,0,0,0,0,0,9776,8,813.870159070989,0.666014860123559,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0261651676206,32,32,0,0,0,0,0,0,1222,39104,1,32,-1,-1,1222,0,0,0,0,0,0,0,0,0,2
1565722,2702,1,86464,32,32,32,32,0,32,32,32,0,579.467801628424,10308.646172075,509680,0,1565705,579.676045908924,10310.5493195533,509680,0,0,0,0,0,0,0,0,0,0,21616,8,1725.72142436525,0.638682984591134,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0118386977432,32,32,0,0,0,0,0,0,2702,86464,1,32,-1,-1,2702,0,0,0,0,0,0,0,0,0,2
77034328,7321,1,234272,32,32,32,32,0,32,32,32,0,10522.377817238,334546.53085985,15164403,0,77034328,10523.8153005464,334569.362129487,15164403,0,0,0,0,0,0,0,0,0,0,58568,8,95.0355535002525,0.0129812257205645,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0043703906037,32,32,0,0,0,0,0,0,7321,234272,1,32,-1,-1,7321,0,4326535,3476492.47446311,8524436,22120,14080625.75,1846673.07199287,15164403,11315976,2
16119842,1206,1,38592,32,32,32,32,0,32,32,32,0,13366.3698175788,401047.743855766,13902170,0,16119842,13377.4622406639,401214.072276406,13902170,0,0,0,0,0,0,0,0,0,0,9648,8,74.8146290763892,0.0620353474928601,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.026512013256,32,32,0,0,0,0,0,0,1206,38592,1,32,-1,-1,1206,0,636630,0,636630,636630,13902170,0,13902170,13902170,2
80813943,3806,1,121792,32,32,32,32,0,32,32,32,0,21233.3008407777,495032.145436321,17868414,0,80681895,21204.1773981603,495093.947488479,17868414,0,0,0,0,0,0,0,0,0,0,30448,8,47.0958334504233,0.0123741023253871,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0084055686893,32,32,0,0,0,0,0,0,3806,121792,1,32,-1,-1,3806,0,5261095.75,7240243.14921653,15967663,815824,14942390,2285736.64995263,17868414,12282313,2
82725119,8097,1,259104,32,32,32,32,0,32,32,32,0,10216.7616401136,317350.38177309,16557265,0,82725119,10218.0235918972,317369.962479906,16557265,0,0,0,0,0,0,0,0,0,0,64776,8,97.8783723478234,0.0120882267936055,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0039515929859,32,32,0,0,0,0,0,0,8097,259104,1,32,-1,-1,8097,0,6522050.75,6475289.687471,15712355,497343,13829549.5,2749064.40105193,16557265,10190362,2
109488825,5955,1,190560,32,32,32,32,0,32,32,32,0,18386.0327455919,462415.848767175,17735569,0,109466559,18385.381088344,462454.683293699,17735569,0,0,0,0,0,0,0,0,0,0,47640,8,54.3891123135169,0.00913335219370561,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0053727333781,32,32,0,0,0,0,0,0,5955,190560,1,32,-1,-1,5955,0,4034587.16666667,6000350.91725207,15945734,17586,14213550.3333333,2620848.21534576,17735569,10753534,2
51976509,3,1,96,32,32,32,32,0,32,32,32,0,17325503,29994718.0563621,51960419,526,51975983,25987991.5,36730559.2182519,51960419,15564,0,0,0,0,0,0,0,0,0,24,8,0.0577183819713633,0.0192394606571211,32,32,32,0,0,0,0,0,0,0,0,0,0,0,40,32,32,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,16090,0,16090,16090,51960419,0,51960419,51960419,2
85038016,4179,1,133728,32,32,32,32,0,32,32,32,0,20348.8911222781,524079.793468121,15958955,0,85038016,20353.7616084251,524142.42911954,15958955,0,0,0,0,0,0,0,0,0,0,33432,8,49.1427269422655,0.0117594465044904,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0076555023923,32,32,0,0,0,0,0,0,4179,133728,1,32,-1,-1,4179,0,1880914.2,2086137.209043,5118383,84562,15111487.2,620632.088629568,15958955,14319963,2
82418579,10068,1,322176,32,32,32,32,0,32,32,32,0,8186.19179578864,290810.669184452,17133956,0,82418579,8187.00496672296,290825.102573972,17133956,0,0,0,0,0,0,0,0,0,0,80544,8,122.156922894776,0.0121331866204585,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.003178071308,32,32,0,0,0,0,0,0,10068,322176,1,32,-1,-1,10068,0,6330330.75,6303086.73159151,15466669,993846,14274313.5,2623081.3140204,17133956,10860119,2
82357099,6874,1,219968,32,32,32,32,0,32,32,32,0,11980.9570846668,368323.33020502,16649810,0,82357098,11982.7001309472,368350.099722443,16649810,0,0,0,0,0,0,0,0,0,0,54992,8,83.4657859913206,0.0121422441069713,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0046545454545,32,32,0,0,0,0,0,0,6874,219968,1,32,-1,-1,6874,0,5575013.75,6329285.67100571,14881785,844074,15014261,1901695.66133929,16649810,12815939,2
49211895,1110,1,35520,32,32,32,32,0,32,32,32,0,44335.0405405405,747766.048859976,15462648,0,49211895,44375.0180342651,748102.225572632,15462648,0,0,0,0,0,0,0,0,0,0,8880,8,22.555522399615,0.0203202904501036,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.028802880288,32,32,0,0,0,0,0,0,1110,35520,1,32,-1,-1,1110,0,2110401.33333333,2301716.86727372,4589831,41698,14293563.6666667,1090060.04708747,15462648,13305088,2
15364685,41,1,1312,32,32,32,32,0,32,32,32,0,374748.414634146,2398618.93265368,15358801,0,15364684,384117.1,2428415.99131443,15358801,0,0,0,0,0,0,0,0,0,0,328,8,2.66845691922744,0.0650843151031082,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.7619047619048,32,32,0,0,0,0,0,0,41,1312,1,32,-1,-1,41,0,5884,0,5884,5884,15358801,0,15358801,15358801,2
96164962,6169,1,197408,32,32,32,32,0,32,32,32,0,15588.4198411412,411635.353358337,17660950,0,96164962,15590.9471465629,411668.678175457,17660950,0,0,0,0,0,0,0,0,0,0,49352,8,64.1501839308167,0.0103987978490544,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0051863857374,32,32,0,0,0,0,0,0,6169,197408,1,32,-1,-1,6169,0,5091005.2,6364542.87915678,15925025,222524,14141702.6,2515766.37133763,17660950,11158267,2
79144471,4392,1,140544,32,32,32,32,0,32,32,32,0,18020.1436703097,473780.049852005,15095597,0,79144471,18024.2475518105,473833.929988805,15095597,0,0,0,0,0,0,0,0,0,0,35136,8,55.4934532318752,0.0126351214098076,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0072843159572,32,32,0,0,0,0,0,0,4392,140544,1,32,-1,-1,4392,0,1857681.8,2038570.46336745,4995850,152509,13964198.4,1324908.10518968,15095597,12174854,2
31121930,293,1,9376,32,32,32,32,0,32,32,32,0,106218.19112628,1229919.78444294,15435423,0,15686507,53720.9143835616,841206.627759027,14359711,0,0,0,0,0,0,0,0,0,0,2344,8,9.41458322154185,0.0321316833499722,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.108843537415,32,32,0,0,0,0,0,0,293,9376,1,32,-1,-1,293,0,190606,0,190606,190606,14897567,760643.249803743,15435423,14359711,2
104975431,8915,1,285280,32,32,32,32,0,32,32,32,0,11775.1464946719,412817.455716957,27473719,0,104975431,11776.467466906,412840.594390009,27473719,0,0,0,0,0,0,0,0,0,0,71320,8,84.9246334601856,0.00952603852610046,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0035890533872,32,32,0,0,0,0,0,0,8915,285280,1,32,-1,-1,8915,0,4678113,3181433.22455925,9624411,1030572,16290743.6,6481682.47188898,27473719,10834592,2
2517,2,1,64,32,32,32,32,0,32,32,32,0,1258.5,70.0035713374682,1308,1209,1209,1209,0,1209,1209,0,0,0,0,0,0,0,0,0,16,8,794.596742153357,397.298371076679,32,32,32,0,0,0,0,0,0,0,0,0,0,0,42.6666666666667,32,32,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0,0,0,0,0,0,0,0,2
96574909,7232,1,231424,32,32,32,32,0,32,32,32,0,13353.831443584,390282.668993465,18142725,0,96574909,13355.6781911215,390309.626962422,18142725,0,0,0,0,0,0,0,0,0,0,57856,8,74.8848751180288,0.0103546564045947,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0044241670123,32,32,0,0,0,0,0,0,7232,231424,1,32,-1,-1,7232,0,4780090.2,6437205.20138575,16044859,80727,14447051,2677186.16337452,18142725,10798596,2
66260218,4890,1,156480,32,32,32,32,0,32,32,32,0,13550.1468302659,410737.184007127,15463003,0,66260218,13552.9183882184,410779.150978901,15463003,0,0,0,0,0,0,0,0,0,0,39120,8,73.7999382978185,0.0150920119218443,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0065426293192,32,32,0,0,0,0,0,0,4890,156480,1,32,-1,-1,4890,0,1960491.75,1836028.44651136,4411734,169501,14301620.25,874842.699280038,15463003,13340357,2
113041656,8010,1,256320,32,32,32,32,0,32,32,32,0,14112.5662921348,403681.713262716,17417546,0,113041620,14114.3238856287,403706.886728289,17417546,0,0,0,0,0,0,0,0,0,0,64080,8,70.8588345521053,0.0088462964484526,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0039945075521,32,32,0,0,0,0,0,0,8010,256320,1,32,-1,-1,8010,0,5185223.4,6117386.50984555,15760985,1170,14519256.5,1845454.63680143,17417546,12699316,2
100478565,7915,1,253280,32,32,32,32,0,32,32,32,0,12694.7018319646,440399.883564582,27684474,0,100478565,12696.3059135709,440427.687180004,27684474,0,0,0,0,0,0,0,0,0,0,63320,8,78.7730198973284,0.00995237143364856,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0040424456796,32,32,0,0,0,0,0,0,7915,253280,1,32,-1,-1,7915,0,3700625.4,1992063.03422465,5791052,785815,16395087.6,6660978.66982588,27684474,10236992,2
96007476,9769,1,312608,32,32,32,32,0,32,32,32,0,9827.769065411,318435.419651348,15878332,0,95991345,9827.12377149877,318451.714444751,15878332,0,0,0,0,0,0,0,0,0,0,78152,8,101.752492691298,0.0104158555319171,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.003275332651,32,32,0,0,0,0,0,0,9769,312608,1,32,-1,-1,9769,0,5485610.8,5962876.76817761,15916621,955486,13715884.4,2184301.65763804,15878332,10815387,2
62714847,4164,1,133248,32,32,32,32,0,32,32,32,0,15061.2024495677,435884.958911563,14724262,0,62712404,15064.2334854672,435937.276722483,14724262,0,0,0,0,0,0,0,0,0,0,33312,8,66.3957611185753,0.0159451875885147,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0076830732293,32,32,0,0,0,0,0,0,4164,133248,1,32,-1,-1,4164,0,1629533.75,1093844.8622312,2607249,354382,14022547.25,857735.684115402,14724262,12795612,2
49706713,7880,1,252160,32,32,32,32,0,32,32,32,0,6307.95850253807,266550.376745609,14633652,0,49706713,6308.7591064856,266567.284122496,14633652,0,0,0,0,0,0,0,0,0,0,63040,8,158.529895147161,0.0201180069983706,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0040603984266,32,32,0,0,0,0,0,0,7880,252160,1,32,-1,-1,7880,0,2847972.33333333,2061211.82843985,4457830,524866,13569292.6666667,1591009.8964247,14633652,11740322,2
111017760,7019,1,224608,32,32,32,32,0,32,32,32,0,15816.7488246189,419188.160590053,17056352,0,111017753,15819.0015673981,419217.986506913,17056352,0,0,0,0,0,0,0,0,0,0,56152,8,63.2241183752942,0.0090075677981613,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0045584045584,32,32,0,0,0,0,0,0,7019,224608,1,32,-1,-1,7019,0,4431279.66666667,5893847.1400261,16112985,304928,14071680.3333333,2061104.64910665,17056352,11245156,2
96141610,8413,1,269216,32,32,32,32,0,32,32,32,0,11427.7439676691,426267.266522092,30406194,0,96141609,11429.1023537803,426292.587427325,30406194,0,0,0,0,0,0,0,0,0,0,67304,8,87.5063357062566,0.01040132363084,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0038031851676,32,32,0,0,0,0,0,0,8413,269216,1,32,-1,-1,8413,0,6084454.25,7039352.99152516,16255681,109081,17914034.75,8600443.08211189,30406194,10725755,2
64933112,8106,1,259392,32,32,32,32,0,32,32,32,0,8010.49987663461,374240.382602001,31123554,0,64933111,8011.48809376929,374263.461168656,31123554,0,0,0,0,0,0,0,0,0,0,64848,8,124.836154472313,0.01540046317201,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0039472061182,32,32,0,0,0,0,0,0,8106,259392,1,32,-1,-1,8106,0,8473408,7521733.83357335,13792077,3154739,21666272.5,13374615.7604802,31123554,12208991,2
85049365,5727,1,183264,32,32,32,32,0,32,32,32,0,14850.5962982365,525137.101583253,29930544,0,85049365,14853.1898358366,525182.92640144,29930544,0,0,0,0,0,0,0,0,0,0,45816,8,67.3373634241714,0.0117578773221881,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0055865921788,32,32,0,0,0,0,0,0,5727,183264,1,32,-1,-1,5727,0,2374495.25,2047514.57343619,4569565,557275,18777051.25,7438907.05882844,29930544,14826533,2
55094275,5105,1,163360,32,32,32,32,0,32,32,32,0,10792.2184133203,367818.666081782,16751689,0,55094275,10794.3328761755,367854.67274072,16751689,0,0,0,0,0,0,0,0,0,0,40840,8,92.659355259689,0.0181507062212907,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0062671367019,32,32,0,0,0,0,0,0,5105,163360,1,32,-1,-1,5105,0,2209948.66666667,1302467.16252746,3368997,800439,15068963.6666667,1685779.75655372,16751689,13380146,2
60405675,2860,1,91520,32,32,32,32,0,32,32,32,0,21120.8653846154,524333.273444548,14846963,0,60405675,21128.2528856244,524424.847358074,14846963,0,0,0,0,0,0,0,0,0,0,22880,8,47.3465448403648,0.0165547359581695,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0111849003845,32,32,0,0,0,0,0,0,2860,91520,1,32,-1,-1,2860,0,1134898.75,1447883.18348578,3254553,24500,13966520,1333484.63952408,14846963,12013229,2
