'Flow Duration','Tot Fwd Pkts','Tot Bwd Pkts','TotLen Fwd Pkts','TotLen Bwd Pkts','Fwd Pkt Len Max','Fwd Pkt Len Min','Fwd Pkt Len Mean','Fwd Pkt Len Std','Bwd Pkt Len Max','Bwd Pkt Len Min','Bwd Pkt Len Mean','Bwd Pkt Len Std','Flow IAT Mean','Flow IAT Std','Flow IAT Max','Flow IAT Min','Fwd IAT Tot','Fwd IAT Mean','Fwd IAT Std','Fwd IAT Max','Fwd IAT Min','Bwd IAT Tot','Bwd IAT Mean','Bwd IAT Std','Bwd IAT Max','Bwd IAT Min','Fwd PSH Flags','Bwd PSH Flags','Fwd URG Flags','Bwd URG Flags','Fwd Header Len','Bwd Header Len','Fwd Pkts/s','Bwd Pkts/s','Pkt Len Min','Pkt Len Max','Pkt Len Mean','Pkt Len Std','Pkt Len Var','FIN Flag Cnt','SYN Flag Cnt','RST Flag Cnt','PSH Flag Cnt','ACK Flag Cnt','URG Flag Cnt','CWE Flag Count','ECE Flag Cnt','Down/Up Ratio','Pkt Size Avg','Fwd Seg Size Avg','Bwd Seg Size Avg','Fwd Byts/b Avg','Fwd Pkts/b Avg','Fwd Blk Rate Avg','Bwd Byts/b Avg','Bwd Pkts/b Avg','Bwd Blk Rate Avg','Subflow Fwd Pkts','Subflow Fwd Byts','Subflow Bwd Pkts','Subflow Bwd Byts','Init Fwd Win Byts','Init Bwd Win Byts','Fwd Act Data Pkts','Fwd Seg Size Min','Active Mean','Active Std','Active Max','Active Min','Idle Mean','Idle Std','Idle Max','Idle Min',Tipo
157831,4,4,72,808,72,0,18,36,808,0,202,404,22547.285714,31332.907737,83983,43,147689,49229.666667,32561.497345,83983,19427,73805,24601.666667,33236.299212,62633,1129,0,0,0,0,128,148,25.343564,25.343564,0,808,97.777778,267.39567,71500.444444,0,1,0,0,0,0,0,0,1,110,18,202,0,0,0,0,0,0,4,72,4,808,-1,7240,1,0,0,0,0,0,0,0,0,0,5
157325,4,4,63,790,63,0,15.75,31.5,790,0,197.5,395,22475,37935.293931,100993,76,150768,50256,47804.104918,100993,6058,56256,18752,24188.884369,46619,3183,0,0,0,0,128,148,25.425075,25.425075,0,790,94.777778,261.539566,68402.944444,0,1,0,0,0,0,0,0,1,106.625,15.75,197.5,0,0,0,0,0,0,4,63,4,790,-1,7240,1,0,0,0,0,0,0,0,0,0,5
156650,4,4,69,802,69,0,17.25,34.5,802,0,200.5,401,22378.571429,37012.340437,98790,66,150624,50208,45617.317808,98790,8288,57779,19259.666667,24415.038528,47437,4382,0,0,0,0,128,148,25.534631,25.534631,0,802,96.777778,265.441038,70458.944444,0,1,0,0,0,0,0,0,1,108.875,17.25,200.5,0,0,0,0,0,0,4,69,4,802,-1,7240,1,0,0,0,0,0,0,0,0,0,5
159852,4,4,78,820,78,0,19.5,39,820,0,205,410,22836,34536.612819,88551,75,157265,52421.666667,36177.596193,88551,16196,71225,23741.666667,37140.398898,66627,2086,0,0,0,0,128,148,25.023146,25.023146,0,820,99.777778,271.312448,73610.444444,0,1,0,0,0,0,0,0,1,112.25,19.5,205,0,0,0,0,0,0,4,78,4,820,-1,7240,1,0,0,0,0,0,0,0,0,0,5
154959,4,4,70,804,70,0,17.5,35,804,0,201,402,22137,37423.715587,98952,96,147652,49217.333333,47557.75118,98952,4186,55893,18631,24708.657369,46984,1698,0,0,0,0,128,148,25.81328,25.81328,0,804,97.111111,266.092298,70805.111111,0,1,0,0,0,0,0,0,1,109.25,17.5,201,0,0,0,0,0,0,4,70,4,804,-1,7240,1,0,0,0,0,0,0,0,0,0,5
158562,4,4,70,804,70,0,17.5,35,804,0,201,402,22651.714286,39121.231234,100545,56,155581,51860.333333,48489.196501,100545,3569,57902,19300.666667,30250.734939,54209,768,0,0,0,0,128,148,25.226725,25.226725,0,804,97.111111,266.092298,70805.111111,0,1,0,0,0,0,0,0,1,109.25,17.5,201,0,0,0,0,0,0,4,70,4,804,-1,7240,1,0,0,0,0,0,0,0,0,0,5
155964,4,4,68,800,68,0,17,34,800,0,200,400,22280.571429,36292.108848,97623,114,114385,38128.333333,51567.85978,97623,6252,58227,19409,19723.479891,41447,3414,0,0,0,0,128,148,25.646944,25.646944,0,800,96.444444,264.790064,70113.777778,0,1,0,0,0,0,0,0,1,108.5,17,200,0,0,0,0,0,0,4,68,4,800,-1,7240,1,0,0,0,0,0,0,0,0,0,5
158368,4,4,100,864,100,0,25,50,864,0,216,432,22624,38068.350665,101367,57,150738,50246,48278.274213,101367,5430,56916,18972,24514.976259,47111,2232,0,0,0,0,128,148,25.257628,25.257628,0,864,107.111111,285.753585,81655.111111,0,1,0,0,0,0,0,0,1,120.5,25,216,0,0,0,0,0,0,4,100,4,864,-1,7240,1,0,0,0,0,0,0,0,0,0,5
155948,4,4,79,822,79,0,19.75,39.5,822,0,205.5,411,22278.285714,36610.121363,100636,114,125360,41786.666667,51752.189223,100636,3370,55198,18399.333333,15188.849671,30446,1337,0,0,0,0,128,148,25.649575,25.649575,0,822,100.111111,271.966195,73965.611111,0,1,0,0,0,0,0,0,1,112.625,19.75,205.5,0,0,0,0,0,0,4,79,4,822,-1,7240,1,0,0,0,0,0,0,0,0,0,5
160586,4,4,100,864,100,0,25,50,864,0,216,432,22940.857143,39628.614752,103104,116,156187,52062.333333,49815.94739,103104,3570,57366,19122,28425.250342,51898,1219,0,0,0,0,128,148,24.908772,24.908772,0,864,107.111111,285.753585,81655.111111,0,1,0,0,0,0,0,0,1,120.5,25,216,0,0,0,0,0,0,4,100,4,864,-1,7240,1,0,0,0,0,0,0,0,0,0,5
159845,4,4,82,828,82,0,20.5,41,828,0,207,414,22835,37229.261578,98441,53,152251,50750.333333,45811.262876,98441,7084,61317,20439,28040.813166,52608,1168,0,0,0,0,128,148,25.024242,25.024242,0,828,101.111111,273.929026,75037.111111,0,1,0,0,0,0,0,0,1,113.75,20.5,207,0,0,0,0,0,0,4,82,4,828,-1,7240,1,0,0,0,0,0,0,0,0,0,5
162335,4,4,62,788,62,0,15.5,31,788,0,197,394,23190.714286,39671.628896,104186,115,157374,52458,49695.559731,104186,5081,58034,19344.666667,28319.717819,51980,1236,0,0,0,0,128,148,24.640404,24.640404,0,788,94.444444,260.890356,68063.777778,0,1,0,0,0,0,0,0,1,106.25,15.5,197,0,0,0,0,0,0,4,62,4,788,-1,7240,1,0,0,0,0,0,0,0,0,0,5
159760,4,4,68,800,68,0,17,34,800,0,200,400,22822.857143,40017.382729,105418,113,155222,51740.666667,51041.396624,105418,3824,54229,18076.333333,26563.752772,48691,1129,0,0,0,0,128,148,25.037556,25.037556,0,800,96.444444,264.790064,70113.777778,0,1,0,0,0,0,0,0,1,108.5,17,200,0,0,0,0,0,0,4,68,4,800,-1,7240,1,0,0,0,0,0,0,0,0,0,5
157663,4,4,74,812,74,0,18.5,37,812,0,203,406,22523.285714,28333.990875,75840,64,151373,50457.666667,23250.491056,75840,30191,81739,27246.333333,24809.246065,54612,6226,0,0,0,0,128,148,25.370569,25.370569,0,812,98.444444,268.700163,72199.777778,0,1,0,0,0,0,0,0,1,110.75,18.5,203,0,0,0,0,0,0,4,74,4,812,-1,7240,1,0,0,0,0,0,0,0,0,0,5
153705,4,4,76,816,76,0,19,38,816,0,204,408,21957.857143,37324.601277,97045,114,151377,50459,45330.995003,97045,6497,56546,18848.666667,27013.877736,50015,2150,0,0,0,0,128,148,26.023877,26.023877,0,816,99.111111,270.005761,72903.111111,0,1,0,0,0,0,0,0,1,111.5,19,204,0,0,0,0,0,0,4,76,4,816,-1,7240,1,0,0,0,0,0,0,0,0,0,5
155248,4,4,76,816,76,0,19,38,816,0,204,408,22178.285714,35915.416962,93820,117,152492,50830.666667,41686.62377,93820,10582,61311,20437,30179.811978,55282,2578,0,0,0,0,128,148,25.765227,25.765227,0,816,99.111111,270.005761,72903.111111,0,1,0,0,0,0,0,0,1,111.5,19,204,0,0,0,0,0,0,4,76,4,816,-1,7240,1,0,0,0,0,0,0,0,0,0,5
153073,4,4,76,816,76,0,19,38,816,0,204,408,21867.571429,30398.623915,82909,33,142379,47459.666667,32464.142701,82909,19179,70131,23377,29494.007374,57116,2488,0,0,0,0,128,148,26.131323,26.131323,0,816,99.111111,270.005761,72903.111111,0,1,0,0,0,0,0,0,1,111.5,19,204,0,0,0,0,0,0,4,76,4,816,-1,7240,1,0,0,0,0,0,0,0,0,0,5
153744,4,4,74,812,74,0,18.5,37,812,0,203,406,21963.428571,35856.24661,95274,122,145358,48452.666667,44714.930899,95274,6194,58348,19449.333333,23520.47902,46476,3616,0,0,0,0,128,148,26.017275,26.017275,0,812,98.444444,268.700163,72199.777778,0,1,0,0,0,0,0,0,1,110.75,18.5,203,0,0,0,0,0,0,4,74,4,812,-1,7240,1,0,0,0,0,0,0,0,0,0,5
155210,4,4,84,832,84,0,21,42,832,0,208,416,22172.857143,34103.128803,89600,115,148805,49601.666667,39015.742519,89600,11649,65495,21831.666667,30477.915092,56950,2290,0,0,0,0,128,148,25.771535,25.771535,0,832,101.777778,275.238886,75756.444444,0,1,0,0,0,0,0,0,1,114.5,21,208,0,0,0,0,0,0,4,84,4,832,-1,7240,1,0,0,0,0,0,0,0,0,0,5
159590,4,4,76,816,76,0,19,38,816,0,204,408,22798.571429,30915.915604,81255,80,154238,51412.666667,28951.910029,81255,23442,78255,26085,33069.78807,64214,5219,0,0,0,0,128,148,25.064227,25.064227,0,816,99.111111,270.005761,72903.111111,0,1,0,0,0,0,0,0,1,111.5,19,204,0,0,0,0,0,0,4,76,4,816,-1,7240,1,0,0,0,0,0,0,0,0,0,5
151112,4,4,99,862,99,0,24.75,49.5,862,0,215.5,431,21587.428571,35190.423938,91807,99,146933,48977.666667,41907.145815,91807,8058,59190,19730,26942.2178,50840,4080,0,0,0,0,128,148,26.470433,26.470433,0,862,106.777778,285.094624,81278.944444,0,1,0,0,0,0,0,0,1,120.125,24.75,215.5,0,0,0,0,0,0,4,99,4,862,-1,7240,1,0,0,0,0,0,0,0,0,0,5
162377,4,4,73,810,73,0,18.25,36.5,810,0,202.5,405,23196.714286,38564.607365,103495,116,152482,50827.333333,49300.431705,103495,5782,58766,19588.666667,22672.552687,45518,3494,0,0,0,0,128,148,24.634031,24.634031,0,810,98.111111,268.047778,71849.611111,0,1,0,0,0,0,0,0,1,110.375,18.25,202.5,0,0,0,0,0,0,4,73,4,810,-1,7240,1,0,0,0,0,0,0,0,0,0,5
158066,4,4,65,794,65,0,16.25,32.5,794,0,198.5,397,22580.857143,37241.235879,96916,116,153701,51233.666667,44859.014103,96916,7246,61034,20344.666667,27882.155877,52540,4147,0,0,0,0,128,148,25.305885,25.305885,0,794,95.444444,262.838882,69084.277778,0,1,0,0,0,0,0,0,1,107.375,16.25,198.5,0,0,0,0,0,0,4,65,4,794,-1,7240,1,0,0,0,0,0,0,0,0,0,5
159366,4,4,83,830,83,0,20.75,41.5,830,0,207.5,415,22766.571429,36847.334969,94862,43,157265,52421.666667,42260.660694,94862,10343,64391,21463.666667,32800.045432,59334,2058,0,0,0,0,128,148,25.099457,25.099457,0,830,101.444444,274.583827,75396.277778,0,1,0,0,0,0,0,0,1,114.125,20.75,207.5,0,0,0,0,0,0,4,83,4,830,-1,7240,1,0,0,0,0,0,0,0,0,0,5
155922,4,4,59,782,59,0,14.75,29.5,782,0,195.5,391,22274.571429,35586.509264,97970,117,140438,46812.666667,46325.532208,97970,7697,57835,19278.333333,17614.172144,38526,3962,0,0,0,0,128,148,25.653853,25.653853,0,782,93.444444,258.944546,67052.277778,0,1,0,0,0,0,0,0,1,105.125,14.75,195.5,0,0,0,0,0,0,4,59,4,782,-1,7240,1,0,0,0,0,0,0,0,0,0,5
161991,4,4,59,782,59,0,14.75,29.5,782,0,195.5,391,23141.571429,33920.32941,88793,115,158975,52991.666667,34715.429672,88793,19475,73083,24361,30881.793585,59746,2846,0,0,0,0,128,148,24.69273,24.69273,0,782,93.444444,258.944546,67052.277778,0,1,0,0,0,0,0,0,1,105.125,14.75,195.5,0,0,0,0,0,0,4,59,4,782,-1,7240,1,0,0,0,0,0,0,0,0,0,5
155855,4,4,57,778,57,0,14.25,28.5,778,0,194.5,389,22265,36411.962769,95243,45,151870,50623.333333,43357.566241,95243,8649,60496,20165.333333,27935.261182,52422,3940,0,0,0,0,128,148,25.664881,25.664881,0,778,92.777778,257.648878,66382.944444,0,1,0,0,0,0,0,0,1,104.375,14.25,194.5,0,0,0,0,0,0,4,57,4,778,-1,7240,1,0,0,0,0,0,0,0,0,0,5
160417,4,4,59,782,59,0,14.75,29.5,782,0,195.5,391,22916.714286,33990.516534,89356,8,153863,51287.666667,36607.025751,89356,16342,70935,23645,35529.190632,64503,8,0,0,0,0,128,148,24.935013,24.935013,0,782,93.444444,258.944546,67052.277778,0,1,0,0,0,0,0,0,1,105.125,14.75,195.5,0,0,0,0,0,0,4,59,4,782,-1,7240,1,0,0,0,0,0,0,0,0,0,5
162750,4,4,74,812,74,0,18.5,37,812,0,203,406,23250,35464.241568,99145,113,132893,44297.666667,48006.396244,99145,9914,63492,21164,14563.058092,29728,4349,0,0,0,0,128,148,24.577573,24.577573,0,812,98.444444,268.700163,72199.777778,0,1,0,0,0,0,0,0,1,110.75,18.5,203,0,0,0,0,0,0,4,74,4,812,-1,7240,1,0,0,0,0,0,0,0,0,0,5
156405,4,4,109,882,109,0,27.25,54.5,882,0,220.5,441,22343.571429,38306.228949,102193,32,148865,49621.666667,49321.332508,102193,4368,54180,18060,23701.940575,45213,1514,0,0,0,0,128,148,25.57463,25.57463,0,882,110.111111,291.69438,85085.611111,0,1,0,0,0,0,0,0,1,123.875,27.25,220.5,0,0,0,0,0,0,4,109,4,882,-1,7240,1,0,0,0,0,0,0,0,0,0,5
157665,4,4,57,778,57,0,14.25,28.5,778,0,194.5,389,22523.571429,30211.090148,80223,117,151904,50634.666667,26989.871329,80223,27364,77325,25775,37169.361267,68668,3023,0,0,0,0,128,148,25.370247,25.370247,0,778,92.777778,257.648878,66382.944444,0,1,0,0,0,0,0,0,1,104.375,14.25,194.5,0,0,0,0,0,0,4,57,4,778,-1,7240,1,0,0,0,0,0,0,0,0,0,5
154755,4,4,69,802,69,0,17.25,34.5,802,0,200.5,401,22107.857143,37478.997467,98161,115,151546,50515.333333,45826.696044,98161,6755,56479,18826.333333,28803.867732,52071,1334,0,0,0,0,128,148,25.847307,25.847307,0,802,96.777778,265.441038,70458.944444,0,1,0,0,0,0,0,0,1,108.875,17.25,200.5,0,0,0,0,0,0,4,69,4,802,-1,7240,1,0,0,0,0,0,0,0,0,0,5
151832,4,4,90,810,90,0,22.5,45,810,0,202.5,405,21690.285714,32094.114397,82486,5,148753,49584.333333,32335.225905,82486,17847,69290,23096.666667,37478.664709,66340,5,0,0,0,0,128,148,26.344908,26.344908,0,810,100,267.908566,71775,0,1,0,0,0,0,0,0,1,112.5,22.5,202.5,0,0,0,0,0,0,4,90,4,810,-1,7240,1,0,0,0,0,0,0,0,0,0,5
153877,4,4,90,810,90,0,22.5,45,810,0,202.5,405,21982.428571,34218.657483,89164,8,150804,50268,37565.469463,89164,14192,64591,21530.333333,34748.406098,61618,8,0,0,0,0,128,148,25.994788,25.994788,0,810,100,267.908566,71775,0,1,0,0,0,0,0,0,1,112.5,22.5,202.5,0,0,0,0,0,0,4,90,4,810,-1,7240,1,0,0,0,0,0,0,0,0,0,5
155303,4,4,89,809,89,0,22.25,44.5,809,0,202.25,404.5,22186.142857,38190.150569,99048,117,151254,50418,47759.692744,99048,3579,56138,18712.666667,27693.070511,50661,1562,0,0,0,0,128,148,25.756103,25.756103,0,809,99.777778,267.582127,71600.194444,0,1,0,0,0,0,0,0,1,112.25,22.25,202.25,0,0,0,0,0,0,4,89,4,809,-1,7240,1,0,0,0,0,0,0,0,0,0,5
159652,4,4,60,784,60,0,15,30,784,0,196,392,22807.428571,36843.618284,101462,117,127507,42502.333333,51727.476648,101462,4743,58073,19357.666667,16059.956953,32013,1291,0,0,0,0,128,148,25.054494,25.054494,0,784,93.777778,259.592844,67388.444444,0,1,0,0,0,0,0,0,1,105.5,15,196,0,0,0,0,0,0,4,60,4,784,-1,7240,1,0,0,0,0,0,0,0,0,0,5
158332,4,4,60,784,60,0,15,30,784,0,196,392,22618.857143,30819.791685,82144,8,149750,49916.666667,29496.094815,82144,24260,76070,25356.666667,36834.416791,67609,8,0,0,0,0,128,148,25.263371,25.263371,0,784,93.777778,259.592844,67388.444444,0,1,0,0,0,0,0,0,1,105.5,15,196,0,0,0,0,0,0,4,60,4,784,-1,7240,1,0,0,0,0,0,0,0,0,0,5
154377,4,4,63,790,63,0,15.75,31.5,790,0,197.5,395,22053.857143,34581.730569,94903,115,133285,44428.333333,46004.709132,94903,4850,59359,19786.333333,16761.380025,35951,2486,0,0,0,0,128,148,25.910595,25.910595,0,790,94.777778,261.539566,68402.944444,0,1,0,0,0,0,0,0,1,106.625,15.75,197.5,0,0,0,0,0,0,4,63,4,790,-1,7240,1,0,0,0,0,0,0,0,0,0,5
152619,4,4,73,810,73,0,18.25,36.5,810,0,202.5,405,21802.714286,26400.034891,53575,4,149893,49964.333333,3158.434792,53575,47714,98981,32993.666667,54950.479892,96428,4,0,0,0,0,128,148,26.209057,26.209057,0,810,98.111111,268.047778,71849.611111,0,1,0,0,0,0,0,0,1,110.375,18.25,202.5,0,0,0,0,0,0,4,73,4,810,-1,7240,1,0,0,0,0,0,0,0,0,0,5
161073,4,4,64,792,64,0,16,32,792,0,198,396,23010.428571,33798.200691,92709,9,145180,48393.333333,40553.473838,92709,13133,68243,22747.666667,26913.954324,52463,9,0,0,0,0,128,148,24.833461,24.833461,0,792,95.111111,262.189075,68743.111111,0,1,0,0,0,0,0,0,1,107,16,198,0,0,0,0,0,0,4,64,4,792,-1,7240,1,0,0,0,0,0,0,0,0,0,5
152927,4,4,64,792,64,0,16,32,792,0,198,396,21846.714286,32791.084371,87641,115,143640,47880,37854.49433,87641,12275,65171,21723.666667,28733.006114,54606,1455,0,0,0,0,128,148,26.156271,26.156271,0,792,95.111111,262.189075,68743.111111,0,1,0,0,0,0,0,0,1,107,16,198,0,0,0,0,0,0,4,64,4,792,-1,7240,1,0,0,0,0,0,0,0,0,0,5
159274,4,4,69,802,69,0,17.25,34.5,802,0,200.5,401,22753.428571,36758.482123,99056,5,150224,50074.666667,45446.968901,99056,9273,60130,20043.333333,27352.44794,51205,5,0,0,0,0,128,148,25.113955,25.113955,0,802,96.777778,265.441038,70458.944444,0,1,0,0,0,0,0,0,1,108.875,17.25,200.5,0,0,0,0,0,0,4,69,4,802,-1,7240,1,0,0,0,0,0,0,0,0,0,5
150477,4,4,64,792,64,0,16,32,792,0,198,396,21496.714286,31849.247724,86418,88,141040,47013.333333,36671.925847,86418,13884,63942,21314,25021.876808,50072,4521,0,0,0,0,128,148,26.582135,26.582135,0,792,95.111111,262.189075,68743.111111,0,1,0,0,0,0,0,0,1,107,16,198,0,0,0,0,0,0,4,64,4,792,-1,7240,1,0,0,0,0,0,0,0,0,0,5
159111,4,4,64,792,64,0,16,32,792,0,198,396,22730.142857,35502.932322,98732,114,132419,44139.666667,48197.040722,98732,7478,60265,20088.333333,16685.772632,32585,1140,0,0,0,0,128,148,25.139682,25.139682,0,792,95.111111,262.189075,68743.111111,0,1,0,0,0,0,0,0,1,107,16,198,0,0,0,0,0,0,4,64,4,792,-1,7240,1,0,0,0,0,0,0,0,0,0,5
159268,4,4,97,858,97,0,24.25,48.5,858,0,214.5,429,22752.571429,36408.992245,94362,116,156249,52083,41675.704085,94362,11038,64790,21596.666667,32946.704939,59639,2309,0,0,0,0,128,148,25.114901,25.114901,0,858,106.111111,283.777397,80529.611111,0,1,0,0,0,0,0,0,1,119.375,24.25,214.5,0,0,0,0,0,0,4,97,4,858,-1,7240,1,0,0,0,0,0,0,0,0,0,5
159827,4,4,57,778,57,0,14.25,28.5,778,0,194.5,389,22832.428571,34959.402125,93863,61,149834,49944.666667,41413.365504,93863,11601,65848,21949.333333,28572.789947,54568,1348,0,0,0,0,128,148,25.027061,25.027061,0,778,92.777778,257.648878,66382.944444,0,1,0,0,0,0,0,0,1,104.375,14.25,194.5,0,0,0,0,0,0,4,57,4,778,-1,7240,1,0,0,0,0,0,0,0,0,0,5
155430,4,4,62,788,62,0,15.5,31,788,0,197,394,22204.285714,37409.212607,95239,115,152942,50980.666667,45037.749748,95239,5202,60076,20025.333333,31422.665647,56305,1413,0,0,0,0,128,148,25.735058,25.735058,0,788,94.444444,260.890356,68063.777778,0,1,0,0,0,0,0,0,1,106.25,15.5,197,0,0,0,0,0,0,4,62,4,788,-1,7240,1,0,0,0,0,0,0,0,0,0,5
159945,4,4,63,790,63,0,15.75,31.5,790,0,197.5,395,22849.285714,37535.597001,100482,116,115963,38654.333333,53553.324979,100482,6759,59347,19782.333333,20912.21168,43849,6041,0,0,0,0,128,148,25.008597,25.008597,0,790,94.777778,261.539566,68402.944444,0,1,0,0,0,0,0,0,1,106.625,15.75,197.5,0,0,0,0,0,0,4,63,4,790,-1,7240,1,0,0,0,0,0,0,0,0,0,5
154601,4,4,62,788,62,0,15.5,31,788,0,197,394,22085.857143,35414.446089,96048,3,136799,45599.666667,46849.865446,96048,3460,58509,19503,20480.38254,40840,3,0,0,0,0,128,148,25.873054,25.873054,0,788,94.444444,260.890356,68063.777778,0,1,0,0,0,0,0,0,1,106.25,15.5,197,0,0,0,0,0,0,4,62,4,788,-1,7240,1,0,0,0,0,0,0,0,0,0,5
155236,4,4,64,792,64,0,16,32,792,0,198,396,22176.571429,28924.528229,74020,99,148595,49531.666667,23470.232686,74020,27233,81100,27033.333333,40673.513007,73877,681,0,0,0,0,128,148,25.767219,25.767219,0,792,95.111111,262.189075,68743.111111,0,1,0,0,0,0,0,0,1,107,16,198,0,0,0,0,0,0,4,64,4,792,-1,7240,1,0,0,0,0,0,0,0,0,0,5
164519,4,4,77,818,77,0,19.25,38.5,818,0,204.5,409,23502.714286,39403.74356,102459,114,160722,53574,47852.767538,102459,6825,61946,20648.666667,28642.690068,53718,3647,0,0,0,0,128,148,24.313301,24.313301,0,818,99.444444,270.65897,73256.277778,0,1,0,0,0,0,0,0,1,111.875,19.25,204.5,0,0,0,0,0,0,4,77,4,818,-1,7240,1,0,0,0,0,0,0,0,0,0,5
156990,4,4,78,820,78,0,19.5,39,820,0,205,410,22427.142857,29210.791878,82820,41,129123,43041,34451.317145,82820,22810,74129,24709.666667,22034.528457,45074,1318,0,0,0,0,128,148,25.47933,25.47933,0,820,99.777778,271.312448,73610.444444,0,1,0,0,0,0,0,0,1,112.25,19.5,205,0,0,0,0,0,0,4,78,4,820,-1,7240,1,0,0,0,0,0,0,0,0,0,5
160605,4,4,62,788,62,0,15.5,31,788,0,197,394,22943.571429,39811.328952,104529,44,156243,52081,50240.405741,104529,4386,55989,18663,27121.099554,49944,1727,0,0,0,0,128,148,24.905825,24.905825,0,788,94.444444,260.890356,68063.777778,0,1,0,0,0,0,0,0,1,106.25,15.5,197,0,0,0,0,0,0,4,62,4,788,-1,7240,1,0,0,0,0,0,0,0,0,0,5
151959,4,4,61,786,61,0,15.25,30.5,786,0,196.5,393,21708.428571,35681.531618,95003,117,142460,47486.666667,45235.87108,95003,4942,56839,18946.333333,24562.525121,46864,655,0,0,0,0,128,148,26.32289,26.32289,0,786,94.111111,260.241448,67725.611111,0,1,0,0,0,0,0,0,1,105.875,15.25,196.5,0,0,0,0,0,0,4,61,4,786,-1,7240,1,0,0,0,0,0,0,0,0,0,5
10010140,3,3,54,0,54,0,18,31.176915,0,0,0,0,2002028,4465977.388202,9991007,116,10005744,5002872,7071701.379541,10003320,2424,19133,9566.5,7476.239997,14853,4280,0,0,0,0,96,116,0.299696,0.299696,0,54,7.714286,20.410082,416.571429,0,1,0,0,0,0,0,0,1,9,18,0,0,0,0,0,0,0,3,54,3,0,-1,7240,1,0,0,0,0,0,0,0,0,0,5
10010220,3,3,55,0,55,0,18.333333,31.754265,0,0,0,0,2002044,4466091.427785,9991227,168,10005916,5002958,7071897.955227,10003545,2371,18993,9496.5,7580.891801,14857,4136,0,0,0,0,96,116,0.299694,0.299694,0,55,7.857143,20.788046,432.142857,0,1,0,0,0,0,0,0,1,9.166667,18.333333,0,0,0,0,0,0,0,3,55,3,0,-1,7240,1,0,0,0,0,0,0,0,0,0,5
10010287,3,3,62,0,62,0,20.666667,35.795717,0,0,0,0,2002057.4,4466152.455852,9991349,102,10004347,5002173.5,7073123.371278,10003627,720,18938,9469,5135.009445,13100,5838,0,0,0,0,96,116,0.299692,0.299692,0,62,8.857143,23.433797,549.142857,0,1,0,0,0,0,0,0,1,10.333333,20.666667,0,0,0,0,0,0,0,3,62,3,0,-1,7240,1,0,0,0,0,0,0,0,0,0,5
10010311,3,3,55,0,55,0,18.333333,31.754265,0,0,0,0,2002062.2,4465357.218561,9989930,100,10004452,5002226,7073199.031704,10003733,719,20381,10190.5,6267.087402,14622,5759,0,0,0,0,96,116,0.299691,0.299691,0,55,7.857143,20.788046,432.142857,0,1,0,0,0,0,0,0,1,9.166667,18.333333,0,0,0,0,0,0,0,3,55,3,0,-1,7240,1,0,0,0,0,0,0,0,0,0,5
10010279,3,3,59,0,59,0,19.666667,34.063666,0,0,0,0,2002055.8,4465403.838603,9990007,99,10004534,5002267,7073255.600246,10003814,720,20272,10136,6349.818895,14626,5646,0,0,0,0,96,116,0.299692,0.299692,0,59,8.428571,22.299904,497.285714,0,1,0,0,0,0,0,0,1,9.833333,19.666667,0,0,0,0,0,0,0,3,59,3,0,-1,7240,1,0,0,0,0,0,0,0,0,0,5
10010327,3,3,64,0,64,0,21.333333,36.950417,0,0,0,0,2002065.4,4465451.017208,9990101,152,10004575,5002287.5,7073360.959157,10003909,666,20226,10113,6382.345807,14626,5600,0,0,0,0,96,116,0.299691,0.299691,0,64,9.142857,24.189726,585.142857,0,1,0,0,0,0,0,0,1,10.666667,21.333333,0,0,0,0,0,0,0,3,64,3,0,-1,7240,1,0,0,0,0,0,0,0,0,0,5
10010308,3,3,59,0,59,0,19.666667,34.063666,0,0,0,0,2002061.6,4465502.892871,9990190,151,10004666,5002333,7073426.720088,10004001,665,20118,10059,6460.127553,14627,5491,0,0,0,0,96,116,0.299691,0.299691,0,59,8.428571,22.299904,497.285714,0,1,0,0,0,0,0,0,1,9.833333,19.666667,0,0,0,0,0,0,0,3,59,3,0,-1,7240,1,0,0,0,0,0,0,0,0,0,5
10010354,3,3,63,0,63,0,21,36.373067,0,0,0,0,2002070.8,4465548.607308,9990281,150,10004759,5002379.5,7073467.025174,10004076,683,20073,10036.5,6493.361572,14628,5445,0,0,0,0,96,116,0.29969,0.29969,0,63,9,23.811762,567,0,1,0,0,0,0,0,0,1,10.5,21,0,0,0,0,0,0,0,3,63,3,0,-1,7240,1,0,0,0,0,0,0,0,0,0,5
10010355,3,3,56,0,56,0,18.666667,32.331615,0,0,0,0,2002071,4465596.569554,9990367,149,10004847,5002423.5,7073527.836357,10004163,684,19988,9994,6554.879862,14629,5359,0,0,0,0,96,116,0.29969,0.29969,0,56,8,21.16601,448,0,1,0,0,0,0,0,0,1,9.333333,18.666667,0,0,0,0,0,0,0,3,56,3,0,-1,7300,1,0,0,0,0,0,0,0,0,0,5
137188,4,4,72,808,72,0,18,36,808,0,202,404,19598.285714,28140.165433,75069,115,126693,42231,31701.336675,75069,11804,62004,20668,26193.162715,50447,1197,0,0,0,0,128,148,29.157069,29.157069,0,808,97.777778,267.39567,71500.444444,0,1,0,0,0,0,0,0,1,110,18,202,0,0,0,0,0,0,4,72,4,808,-1,7240,1,0,0,0,0,0,0,0,0,0,5
